,backtest_length,diff_list_length,total_returns,win_rate
TER,5243,265,-0.5793278708258808,0.8
TFC,5243,346,9.767240547315568,0.8265895953757225
TFX,5243,265,1.6333202422568691,0.8188679245283019
TGT,5243,337,14.99783832551593,0.8397626112759644
TJX,5243,313,25.562630190422553,0.8434504792332268
TMO,5243,302,7.548681114366508,0.8344370860927153
TMUS,3411,205,2.58193479276208,0.824390243902439
TPR,5050,297,5.852723252337957,0.8316498316498316
TRMB,5243,249,2.982475210778293,0.7991967871485943
TROW,5243,312,14.891787454790723,0.8108974358974359
TRV,5243,325,12.216824527775032,0.8184615384615385
TSCO,5201,280,5.431990737556156,0.7964285714285714
TSLA,2606,146,8.057628313123097,0.7808219178082192
TSN,5243,290,1.8268495092608295,0.7862068965517242
TT,5243,300,2.375676753504164,0.8133333333333334
TTWO,5217,293,8.270621385815604,0.8020477815699659
TXN,5243,323,6.557032710526199,0.8018575851393189
TXT,5243,303,-0.6217631762741904,0.8085808580858086
TYL,5215,296,15.806393748775188,0.8513513513513513
UA,1163,58,-0.3062816625586562,0.7413793103448276
UAA,3764,205,0.8620659230633638,0.751219512195122
UAL,3712,208,-0.4134974763689492,0.7692307692307693
UDR,5243,347,9.733766850336014,0.8270893371757925
UHS,5243,300,2.641677050156368,0.7966666666666666
ULTA,3279,152,3.2301057650874285,0.8092105263157895
UNH,5243,310,11.500765789284982,0.832258064516129
UNP,5243,303,10.329428281340569,0.8283828382838284
UPS,5243,310,2.8385101486054953,0.8
URI,5243,259,-0.4444218445587261,0.7837837837837838
USB,5243,324,5.456815587124395,0.8364197530864198
V,3180,194,5.847168294584776,0.8556701030927835
VFC,5243,315,19.621809541930812,0.8666666666666667
VLO,5243,290,1.3951953509919193,0.8
VMC,5243,320,4.050460930529584,0.80625
VNO,5243,307,3.445536830018268,0.7687296416938111
VRSK,2788,166,4.750037924304227,0.8734939759036144
VRSN,5243,256,-0.5496500121746478,0.7578125
VRTX,5223,298,5.815378117115428,0.7818791946308725
VTR,5228,321,23.721251852496174,0.8535825545171339
VTRS,5243,284,0.4303380252142716,0.7429577464788732
VZ,5243,316,0.4843569259012472,0.7468354430379747
WAB,5243,317,22.595704789458352,0.8201892744479495
WAT,5243,307,5.591325164195521,0.8175895765472313
WBA,5243,313,2.417467594843305,0.7795527156549521
WDC,5243,272,0.7248251022697753,0.7867647058823529
WEC,5243,296,5.170626176762553,0.8141891891891891
WELL,5243,291,4.396010068148508,0.7800687285223368
WFC,5243,334,8.262856615261622,0.8173652694610778
WHR,5233,295,0.027300806734047247,0.7898305084745763
WM,5243,310,6.096616668841722,0.8032258064516129
WMB,5243,258,-0.9114766982390051,0.7558139534883721
WMT,5243,349,9.793582299082642,0.8166189111747851
WRB,5243,336,11.737705592567348,0.8422619047619048
WRK,1351,78,0.18492272432088852,0.8076923076923077
WST,5228,273,3.6216120323634864,0.8168498168498168
WTW,4870,272,1.8727214037215492,0.7463235294117647
WY,5243,299,0.0250057636229333,0.7759197324414716
WYNN,4537,233,-0.4022518246310577,0.7639484978540773
XEL,5233,302,1.461264973481811,0.8145695364238411
XOM,5243,351,4.1831057205660125,0.8290598290598291
XRAY,5243,324,7.613190524004886,0.8425925925925926
XYL,2279,121,1.1353152509789668,0.7933884297520661
YUM,5243,295,14.280546408836623,0.8372881355932204
ZBH,4850,246,0.8713293811824382,0.7764227642276422
ZBRA,5243,284,10.194279681528839,0.7992957746478874
ZION,5243,341,1.5659248141137496,0.7947214076246334
ZTS,1953,120,2.235284414042926,0.8333333333333334
