,backtest_length,diff_list_length,total_returns,win_rate
NOC,5243,16,2.6180082141874497,0.875
NOW,2100,6,1.2141929381483654,0.8333333333333334
NRG,4260,22,0.9404260994838045,0.7727272727272727
NSC,5243,22,10.622790225264165,0.8181818181818182
NTAP,5243,21,-0.26974330209626735,0.5714285714285714
NTRS,5243,16,0.9894964515562001,0.75
NUE,5243,14,1.375988207682035,0.7857142857142857
NVDA,5243,19,0.9148885005870622,0.6842105263157895
NVR,5243,17,3.897160804288432,0.8235294117647058
NWL,5243,22,-0.24036781467959006,0.7272727272727273
NWS,1858,9,1.0489281913057653,0.7777777777777778
NWSA,1858,9,0.7569327716509922,0.7777777777777778
NXPI,2579,9,1.587152175424634,0.7777777777777778
O,5243,18,3.2354103104246996,0.9444444444444444
ODFL,4697,13,7.9318082115757464,0.9230769230769231
OKE,5243,18,-0.13389290638619672,0.7222222222222222
OMC,5243,22,2.0014540708805737,0.7727272727272727
ORCL,5243,16,0.8900887866730234,0.8125
ORLY,5243,15,3.010399906909767,0.7333333333333333
OTIS,,,,
OXY,5243,16,0.3919409691746614,0.75
PARA,3754,10,-0.746203634800859,0.6
PAYC,1651,6,2.206905303313967,1.0
PAYX,5243,22,2.2853772055040746,0.8181818181818182
PCAR,5243,18,3.2706728442938346,0.8333333333333334
PEAK,5233,19,1.0139872239414567,0.6842105263157895
PEG,5243,20,3.0781144120449175,0.85
PENN,5243,19,3.4977396243417553,0.7368421052631579
PEP,5243,20,3.6805223379266363,0.85
